Run,Count,Cheat,Terminal,Size,Depth,Speed,Angle,Reward,Gain,From Start,To Middle,Distracted,Time,Duration,Optimal,Combined,Agent,Driver
1,123,0,0,6,1,16.6916580352,0.1623136384,115.4253076890,0.7882571658,376.1467590332,0.0083972299,0,26.1119999999,26.2460000190,0.0011289235,0.5000000000,0.5000000000,0.0
1,124,0,0,11,1,16.5441703936,0.1606595456,116.2154784500,0.7901707610,377.8338012695,0.1049563735,0,26.2139999999,26.2460000190,0.3099962112,1.0,1.0,0.5000000000
1,125,0,0,6,1,16.3055286528,0.0481464928,117.1473348439,0.9318563938,379.5068664550,0.1254694610,0,26.3159999999,26.2460000190,0.3068371456,1.0,0.5000000000,0.5000000000
1,126,0,0,11,1,16.3025550848,0.0948877056,118.0174818115,0.8701469676,381.1601257324,0.0597143806,1,26.4179999999,29.2760000381,0.0919530240,0.5000000000,-1.0,0.5000000000
1,127,0,0,6,1,16.2769012480,0.0774479552,118.9101603576,0.8926785461,382.8163146972,0.0061818440,1,26.5199999999,29.2760000381,0.1812221568,0.5000000000,-1.0,0.5000000000
1,128,0,0,6,1,16.2751216896,0.0290822176,119.8684254883,0.9582651306,384.4752502441,0.0020262401,1,26.6219999999,29.2760000381,0.1479147136,0.5000000000,-1.0,0.5000000000
1,129,0,0,6,1,16.3228874240,0.1015860800,120.7300703249,0.8616448366,386.1358337402,0.0554525367,1,26.7239999999,29.2760000381,0.0555429440,1.0,0.5000000000,0.5000000000
1,130,0,0,6,1,16.0962657920,0.0200679232,121.7010818032,0.9710114783,387.7884826660,0.0627267211,1,26.8259999999,29.2760000381,0.1940151168,1.0,0.5000000000,0.5000000000
1,131,0,0,6,1,16.1078739200,0.1118701440,122.5498346737,0.8487528704,389.4213256835,0.0073136645,1,26.9279999999,29.2760000381,0.0383269088,0.5000000000,-1.0,0.5000000000
1,132,0,0,6,1,16.0784778624,0.0986839552,123.4151528924,0.8653182186,391.0582275390,0.0694580078,1,27.0299999999,29.2760000381,0.2136562176,0.5000000000,-1.0,0.5000000000
1,133,0,0,6,1,16.0702266688,0.0033619796,124.4102367872,0.9950838947,392.6968688964,0.0605684928,1,27.1319999999,29.2760000381,0.1884724608,0.5000000000,-1.0,0.5000000000
1,134,0,0,6,1,16.1166343680,0.0787504640,125.3012125703,0.8909757830,394.3359985351,0.0008267720,1,27.2339999999,29.2760000381,0.0064209076,1.0,0.5000000000,0.5000000000
1,135,0,0,6,1,15.8950367232,0.0022923868,126.2978578661,0.9966452958,395.9678955078,0.0125539144,1,27.3359999999,29.2760000381,0.1504022912,1.0,0.5000000000,0.5000000000
1,136,0,0,11,1,15.9072742400,0.1267819904,127.1282592876,0.8304014214,397.5810852050,0.0515416450,1,27.4379999999,29.2760000381,0.0043781364,0.5000000000,-1.0,0.5000000000
1,137,0,0,11,1,15.8799753216,0.1125738112,127.9761371231,0.8478778355,399.1986083984,0.1077658310,1,27.5399999999,29.2760000381,0.2421357568,0.5000000000,-1.0,0.5000000000
1,138,0,0,11,1,15.8728161280,0.0084432032,128.9638367505,0.9876996273,400.8171386718,0.0940007492,1,27.6419999999,29.2760000381,0.2150001408,0.5000000000,-1.0,0.5000000000
1,139,0,0,11,1,15.9230718976,0.0692645888,129.8672881459,0.9034513953,402.4358520507,0.0283945724,1,27.7439999999,29.2760000381,0.0161253296,1.0,1.0,0.5000000000
1,140,0,0,11,1,15.8839083008,0.0001151640,130.8671193444,0.9998311985,404.0561523437,0.0102689107,1,27.8459999999,29.2760000381,0.1322856192,0.5000000000,0.0,0.5000000000
1,141,0,0,11,1,15.9412021248,0.0587560448,131.7845954027,0.9174760583,405.6798706054,0.0404115691,1,27.9479999999,29.2760000381,0.0002199472,0.5000000000,-1.0,0.5000000000
1,142,0,0,11,1,15.9087963136,0.0254131968,132.7480282682,0.9634328654,407.3030090332,0.0228315982,1,28.0499999999,29.2760000381,0.1122157696,0.5000000000,-1.0,0.5000000000
